market_id,category,title,model_probability,market_price_at_close,actual_outcome,confidence,relevant,price_gap,reasoning
KXCITIESWEATHER-25FEB06(AUS)(CHI)(DEN)(MIA)(NY)-(B80.5)(B41.5)(T50)(B78.5)(B39.5),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 80° to 81°; Chicago: 41° to 42°; Denver: 49° or below; Miami: 78° to 79° and New York: 39° to 40° on Feb 6, 2025?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely unlikely for the given cities on February 6th, especially considering historical weather patterns."
KXCITIESWEATHER-25JAN09(AUS)(DEN)(PHIL)-(T36)(T26)(T29),weather,"Will the high temp in Austin, Denver and Philadelphia be Austin: 35° or below; Denver: 25° or below and Philadelphia: 28° or below on Jan 9, 2025?",0.02,0.0,0,0.95,1,0.02,"The temperatures specified are extremely low for January in all three cities, making the event highly unlikely."
KXMVENFLSINGLEGAME-S2025037893B9BD7-00234419E60,weather,"yes Emanuel Wilson,yes Jordan Love,yes Luke Musgrave,yes Malik Heath,yes Grant Calcaterra,yes Saquon Barkley,yes Jordan Love: 175+,yes Luke Musgrave: 20+",0.05,0.0,0,0.75,1,0.05,"The question appears to mix player names with numerical conditions that seem weather-related but are not clearly defined, making it difficult to assess the probability."
KXCITIESWEATHER-24DEC19(CHI)(NY)(PHIL)-(B31.5)(B46.5)(T48),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 31° to 32°; New York: 46° to 47° and Philadelphia: 49° or above on Dec 19, 2024?",0.02,0.0,0,0.85,1,0.02,The specified temperatures are extremely unlikely for December in all three cities.
KXCITIESWEATHER-25JAN09(AUS)(CHI)-(T36)(T22),weather,"Will the high temp in Austin and Chicago be Austin: 35° or below and Chicago: 21° or below on Jan 9, 2025?",0.02,0.0,0,0.95,1,0.02,The extreme low temperatures required for both cities simultaneously are highly unlikely given historical weather patterns.
KXCITIESWEATHER-25JAN16(CHI)(HOU)(NY)-(B36.5)(B64.5)(B32.5),weather,"Will the high temp in Chicago, Houston and New York be Chicago: 36° to 37°; Houston: 64° to 65° and New York: 32° to 33° on Jan 16, 2025?",0.02,0.0,0,0.95,1,0.02,The specified temperatures are extremely unlikely for January in all three cities.
TORNADO-2330-31,weather,Will there be more than 31 tornadoes in November?,0.06,0.05,0,0.85,1,0.009999999999999995,"The historical data for November tornado counts suggests a low probability, but slight variations in climate patterns could slightly increase the risk."
KXMVENFLMULTIGAMEEXTENDED-S2025039204395C1-0B078525D59,weather,"yes Luke Musgrave,yes Malik Heath",0.05,0.0,0,0.85,1,0.05,The question lacks context and clarity regarding Luke Musgrave and Malik Heath in relation to weather events.
KXCITIESWEATHER-24DEC17(AUS)(CHI)(DEN)(HOU)(MIA)(NY)-(T74)(T36)(T52)(T72)(T75)(T53),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami and New York be Austin: 73° or below; Chicago: 35° or below; Denver: 51° or below; Houston: 71° or below; Miami: 74° or below and New York: 52° or below on Dec 17, 2024?",0.02,0.0,0,0.75,1,0.02,"The specified temperatures are extremely low for Austin, Chicago, Denver, Houston, Miami, and New York on December 17th."
KXCITIESWEATHER-25MAR04(AUS)(CHI)(DEN)(MIA)(NY)-(T72)(T45)(T42)(T73)(T47),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 71° or below; Chicago: 44° or below; Denver: 41° or below; Miami: 72° or below and New York: 46° or below on Mar 4, 2025?",0.02,0.0,0,0.75,1,0.02,"The specified temperatures are extremely low for March in most cities, making the event highly unlikely."
KXSNOWS-24-DUL,weather,Will it snow above 1 inches Duluth on Christmas 2024?,0.35,1.0,0,0.75,1,0.65,"Duluth typically experiences winter snowfall on Christmas, but predicting exact amounts is uncertain due to variability in weather patterns."
KXCITIESWEATHER-25JAN08(CHI)(MIA)-(B22.5)(B73.5),weather,"Will the high temp in Chicago and Miami be Chicago: 22° to 23° and Miami: 73° to 74° on Jan 8, 2025?",0.02,0.0,0,0.85,1,0.02,The temperature range specified is extremely narrow and unlikely for both cities on the same day.
KXCITIESWEATHER-25JAN06(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(B46.5)(B31.5)(B38.5)(B46.5)(B78.5)(B32.5)(B30.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 46° to 47°; Chicago: 31° to 32°; Denver: 38° to 39°; Houston: 46° to 47°; Miami: 78° to 79°; New York: 32° to 33° and Philadelphia: 30° to 31° on Jan 6, 2025?",0.02,0.0,0,0.85,1,0.02,The specified temperatures are extremely unlikely for January in most of these cities.
KXMVENFLMULTIGAMEEXTENDED-S2025D3A6968DF9E-56A5809341E,weather,"yes Josh Jacobs,yes Malik Heath,yes Emanuel Wilson: 20+",0.95,1.0,0,0.85,1,0.050000000000000044,"The market price of 1.00 suggests near certainty, but I need to verify if there's a definitional guarantee for the event to occur."
KXCITIESWEATHER-25JAN17(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(B69.5)(T42)(B45.5)(T70)(B71.5)(B39.5)(B41.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 69° to 70°; Chicago: 43° or above; Denver: 45° to 46°; Houston: 71° or above; Miami: 71° to 72°; New York: 39° to 40° and Philadelphia: 41° to 42° on Jan 17, 2025?",0.08,0.07,0,0.65,1,0.009999999999999995,"The specific temperature ranges for each city on a particular date are highly unlikely, especially considering the wide variation in typical winter temperatures."
KXATPMATCH-25JUL13COLDAR-DAR,weather,Will Luciano Darderi be a winner of the round of 32 of ATP Bastad?,0.25,0.99,1,0.85,0,0.74,Weather does not significantly impact tennis outcomes compared to player skill and form.
KXCITIESWEATHER-25MAR04(CHI)(DEN)(NY)(PHIL)-(B51.5)(B46.5)(B51.5)(B58.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 51° to 52°; Denver: 46° to 47°; New York: 51° to 52° and Philadelphia: 58° to 59° on Mar 4, 2025?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely unlikely for March 4th in all four cities, given historical weather patterns."
KXCITIESWEATHER-24DEC28(CHI)(DEN)(HOU)(MIA)(PHIL)-(T49)(T51)(T72)(T74)(T47),weather,"Will the high temp in Chicago, Denver, Houston, Miami and Philadelphia be Chicago: 48° or below; Denver: 50° or below; Houston: 71° or below; Miami: 73° or below and Philadelphia: 46° or below on Dec 28, 2024?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely low for December in most of these cities, making the event highly improbable."
HURTB-24NOV30-T96,weather,Will a 96 mph hurricane or stronger hit Tampa this year?,0.05,0.04,0,0.9,1,0.010000000000000002,The historical frequency of such intense hurricanes hitting Tampa is very low.
KXCITIESWEATHER-25FEB05(CHI)(NY)-(B32.5)(T36),weather,"Will the high temp in Chicago and New York be Chicago: 32° to 33° and New York: 37° or above on Feb 5, 2025?",0.09,0.08,0,0.75,1,0.009999999999999995,February temperatures in both cities are typically below the specified thresholds.
KXCITIESWEATHER-25JAN11(CHI)(DEN)(NY)(PHIL)-(B29.5)(B36.5)(B33.5)(B33.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 29° to 30°; Denver: 36° to 37°; New York: 33° to 34° and Philadelphia: 33° to 34° on Jan 11, 2025?",0.02,0.0,0,0.75,1,0.02,"The specified temperatures are extremely low for January in most of these cities, making the event highly unlikely."
KXDJTUKRG7-25JUN16-TY,weather,Will Trump say Thank You at Bilateral Meeting with the President of Ukraine at the G7 Summit?,0.25,1.0,0,0.85,1,0.75,"The base rate for such impromptu diplomatic gestures is low, and there are no strong indicators suggesting a high likelihood of this specific occurrence."
KXCITIESWEATHER-25JAN04(AUS)(CHI)(DEN)(PHIL)-(B71.5)(B23.5)(B40.5)(B35.5),weather,"Will the high temp in Austin, Chicago, Denver and Philadelphia be Austin: 71° to 72°; Chicago: 23° to 24°; Denver: 40° to 41° and Philadelphia: 35° to 36° on Jan 4, 2025?",0.02,0.0,0,0.95,1,0.02,"The specified temperatures are extremely unlikely for the given cities on January 4th, 2025."
KXCITIESWEATHER-25JAN08(AUS)(DEN)(MIA)(PHIL)-(T44)(T39)(B71.5)(B32.5),weather,"Will the high temp in Austin, Denver, Miami and Philadelphia be Austin: 45° or above; Denver: 40° or above; Miami: 71° to 72° and Philadelphia: 32° to 33° on Jan 8, 2025?",0.02,0.0,0,0.95,1,0.02,The specific temperature ranges for each city on a single day are extremely unlikely to occur simultaneously.
KXCITIESWEATHER-25FEB05(AUS)(NY)(PHIL)-(B80.5)(B33.5)(T31),weather,"Will the high temp in Austin, New York and Philadelphia be Austin: 80° to 81°; New York: 33° to 34° and Philadelphia: 30° or below on Feb 5, 2025?",0.02,0.0,0,0.75,1,0.02,The specific temperature ranges for each city are extremely unlikely to occur simultaneously on the same day.
KXSPOTIFYVIRALD-25JAN20-WE,weather,"Will the top Song on Jan 20, 2025 be Weathervane?",0.02,0.0,0,0.95,1,0.02,"The base rate for a specific song being the top song on a particular date is extremely low, and no unique factors suggest Weathervane will change this."
HURCAT-OPHELIA-T1,weather,Will Ophelia become a Category 1 hurricane?,0.25,1.0,0,0.85,1,0.75,Ophelia's current conditions and forecast suggest it may not intensify to Category 1 hurricane status.
KXCITIESWEATHER-25JAN03(MIA)(NY)(PHIL)-(B77.5)(B39.5)(B38.5),weather,"Will the high temp in Miami, New York and Philadelphia be Miami: 77° to 78°; New York: 39° to 40° and Philadelphia: 38° to 39° on Jan 3, 2025?",0.02,0.0,0,0.95,1,0.02,The specified temperatures for January are highly unlikely as they do not align with historical weather patterns.
KXCITIESWEATHER-25JAN11(CHI)(NY)(PHIL)-(B27.5)(B33.5)(B33.5),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 27° to 28°; New York: 33° to 34° and Philadelphia: 33° to 34° on Jan 11, 2025?",0.02,0.0,0,0.95,1,0.02,The specified temperatures are extremely unlikely for January in these cities.
KXCITIESWEATHER-25FEB05(CHI)(MIA)(NY)-(B32.5)(B78.5)(T36),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 32° to 33°; Miami: 78° to 79° and New York: 37° or above on Feb 5, 2025?",0.02,0.0,0,0.95,1,0.02,"The specified temperatures are extremely unlikely for February in Chicago and New York, while plausible but cold for Miami."
KXCITIESWEATHER-25JAN14(DEN)(MIA)(NY)-(T44)(T72)(T28),weather,"Will the high temp in Denver, Miami and New York be Denver: 45° or above; Miami: 71° or below and New York: 27° or below on Jan 14, 2025?",0.02,0.0,0,0.95,1,0.02,The simultaneous occurrence of such extreme temperature conditions in all three cities is highly unlikely based on historical weather patterns.
KXCITIESWEATHER-24DEC22(AUS)(CHI)(DEN)(MIA)(NY)-(T62)(T28)(T59)(T70)(T21),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 61° or below; Chicago: 27° or below; Denver: 58° or below; Miami: 69° or below and New York: 20° or below on Dec 22, 2024?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely unlikely for the given cities on December 22nd, except possibly Miami."
KXCITIESWEATHER-24DEC12(CHI)(NY)-(B15.5)(B35.5),weather,"Will the high temp in Chicago and New York be Chicago: 15° to 16° and New York: 35° to 36° on Dec 12, 2024?",0.02,0.0,0,0.95,1,0.02,The specified temperatures are extremely unlikely for both cities in December.
KXJOBLESSCLAIMS-25JUL10-245000,inflation,"How many initial jobless claims will there be the week ending Jul 5, 2025?",0.25,0.2,0,0.7,1,0.04999999999999999,"The market price suggests a low expectation, but considering historical volatility in jobless claims, there's a slight room for upward adjustment."
CPI-22APR-T0.9,inflation,Will **inflation** rise more than 0.9% in April?,0.04,0.03,0,0.85,1,0.010000000000000002,Historical data suggests inflation rarely spikes by more than 0.9% in a single month.
KXPAYROLLS-25MAY-T-100000,inflation,Will above -100000 jobs be added in May 2025?,0.98,0.99,1,0.75,1,0.010000000000000009,Historical job growth trends suggest a high likelihood of adding more than -100000 jobs in May 2025.
CPISHELTER-23DEC-T0.3,inflation,Will shelter CPI rise more than 0.3% in December 2023?,0.95,0.97,1,0.85,1,0.020000000000000018,"Historical data shows high correlation between energy prices and shelter CPI, suggesting a strong likelihood of the increase."
CPIYOY-23JUL-T2.5,inflation,Will the rate of CPI inflation be above 2.5% for the year ending in July 2023?,0.25,0.0,1,0.75,1,0.25,Current inflation rates are below the target threshold and economic indicators suggest a low probability of significant increase by July 2023.
CPI-23JUL-T0.7,inflation,Will CPI rise more than 0.7% in July 2023?,0.25,0.0,0,0.75,1,0.25,"Historical CPI data shows rare instances of such sharp increases, but recent economic indicators suggest potential inflationary pressures."
CPISHELTER-24AUG-T0.6,inflation,Will shelter CPI rise more than 0.6% in August 2024?,0.05,0.0,0,0.85,1,0.05,Historical data shows shelter CPI rarely exceeds a 0.6% increase in any given month.
KXCPI-25JAN-T0.4,inflation,Will CPI rise more than 0.4% in January 2025?,0.2,0.15,1,0.7,1,0.05000000000000002,"Historical CPI data suggests a low base rate for such significant monthly increases, and no current economic indicators suggest a change in trend."
CPIUSEDCAR-24OCT-T-1.5,inflation,Will CPI rise more than -1.5% in October 2024?,0.98,0.99,1,0.75,1,0.010000000000000009,Historical data shows high inflation persistence and current economic indicators suggest continued upward pressure on prices.
U3-24SEP-T4.6,inflation,Will the unemployment rate (U-3) be above 4.6% in September?,0.92,1.0,0,0.85,1,0.07999999999999996,Current economic indicators suggest a high likelihood of unemployment remaining above the threshold due to ongoing inflation pressures.
KXU3-25JUL-T4.1,inflation,Will the unemployment rate (U-3) be above 4.1% in July?,0.65,0.7,1,0.85,1,0.04999999999999993,"Current economic indicators suggest a moderate risk of unemployment rate exceeding 4.1%, slightly below the market price but within reasonable range."
CPI-24SEP-T0.1,inflation,Will CPI rise more than 0.1% in September 2024?,0.35,0.24,1,0.75,1,0.10999999999999999,"Historical data suggests a base rate higher than the current market price, but recent economic indicators may suggest a lower likelihood this time."
KXCPIAPPAREL-25FEB-T0,inflation,Will apparel CPI rise more than 0% in February 2025?,0.35,0.3,1,0.7,1,0.04999999999999999,"The base rate for apparel CPI rising more than 0% is influenced by historical inflation patterns, but current economic conditions and future forecasts could affect this specific instance."
KXMVEMENTIONSSINGLE-A48685C42A5-0B349B3D219,inflation,"yes: Donald Trump says Communist / Communism,yes: Donald Trump says Crypto / Bitcoin,yes: Donald Trump says Disaster,yes: Donald Trump says Economy,yes: Donald Trump says Gas,yes: Donald Trump says Hoax,yes: Donald Trump says Illegal Alien,yes: Donald Trump says Inflation,yes: Donald Trump says Israel",0.25,0.0,0,0.75,1,0.25,"While Donald Trump frequently comments on various topics, the specific mention of 'Inflation' is less common compared to others like economy or disaster."
KXPCECORE-24NOV-T0.3,inflation,Will the rate of core PCE inflation be above 0.3% in November 2024?,0.75,1.0,0,0.85,1,0.25,"Core PCE inflation has historically had fluctuations around this level, but current economic indicators suggest a higher likelihood of it exceeding 0.3% in November 2024."
U3-23DEC-T4.1,inflation,Will the unemployment rate (U-3) be above 4.1% in December?,0.05,0.0,0,0.8,1,0.05,"Historically, the unemployment rate rarely exceeds 4.1% in December."
CPIYOY-23SEP-T3.5,inflation,Will the rate of CPI inflation be above 3.5% for the year ending in September 2023?,0.95,0.98,1,0.85,1,0.030000000000000027,Current inflation trends and economic indicators suggest a high likelihood of CPI remaining above 3.5% through September 2023.
CPIAPPAREL-24APR-T-0.4,inflation,Will apparel CPI rise more than -0.4% in April 2024?,0.92,0.89,1,0.75,1,0.030000000000000027,Historical data suggests a high likelihood of apparel CPI not falling by more than -0.4% given current economic trends.
CPICORE-23MAY-TN0.2,inflation,Will core inflation rise more than -0.2% in May?,0.62,0.57,1,0.75,1,0.050000000000000044,Recent economic data suggests a slight upward trend in core inflation pressures.
CPICORE-23MAY-T0.7,inflation,Will core inflation rise more than 0.7% in May?,0.25,0.0,0,0.75,1,0.25,"Historical data shows core inflation rarely exceeds 0.7%, but recent economic indicators suggest a slight possibility of an increase."
ARGINFLATIONM-24JUN-T250,inflation,Argentina inflation in Jun 2024 above 250?,0.98,0.99,1,0.75,1,0.010000000000000009,"Argentina has a history of high inflation, and current economic indicators suggest it will likely continue to rise."
CPI-22MAY-T0.2,inflation,Will **inflation** rise more than 0.2% in May?,0.95,0.99,1,0.85,1,0.040000000000000036,"Historical data suggests high likelihood of inflation fluctuations, but recent economic indicators point to a strong possibility of the specified increase."
KXCPI-25SEP-T0.1,inflation,Will CPI rise more than 0.1% in September 2025?,0.85,0.95,1,0.75,1,0.09999999999999998,"Historical data suggests CPI often fluctuates but rarely shows extreme changes; however, economic conditions can vary widely."
U3-23JUN-T3.7,inflation,Will the unemployment rate (U-3) be above 3.7% in June?,0.4,0.35,0,0.7,1,0.050000000000000044,"Current economic indicators suggest a moderate risk of unemployment rate rising above 3.7%, but the market price indicates lower probability."
KXMVEMENTIONSSINGLE-8AEC32E9CB5-8CBA97CBCC6,inflation,"yes: Donald Trump says Abraham,yes: Donald Trump says Affordable / Affordability,yes: Donald Trump says Ballroom,yes: Donald Trump says Biden,yes: Donald Trump says Communist / Communism,yes: Donald Trump says Crypto / Bitcoin,yes: Donald Trump says Disaster,yes: Donald Trump says Economy,yes: Donald Trump says Gas,yes: Donald Trump says Hoax,yes: Donald Trump says Illegal Alien,yes: Donald Trump says Inflation,yes: Donald Trump says Shutdown / Shut Down,yes: Donald Trump says Stock Market,yes: Donald Trump says Water",0.05,0.0,0,0.75,1,0.05,"The base rate for a public figure like Donald Trump mentioning specific topics is low, and 'Inflation' is not typically a frequent topic in his speeches."
U3-24FEB-T3.5,inflation,Will the unemployment rate (U-3) be above 3.5% in February?,0.9,0.88,1,0.75,1,0.020000000000000018,Historical data shows a high likelihood of unemployment rates staying above 3.5% in February without significant economic shocks.
PCECORE-22NOV-T0.8,inflation,Will the rate of core PCE inflation be above 0.8% in November 2022?,0.25,0.0,0,0.75,1,0.25,"Historical data shows core PCE inflation rarely exceeds 0.8%, but economic conditions can vary each month."
CPICORE-23JAN-T0.2,inflation,Will core inflation rise more than 0.2% in January?,0.87,0.91,1,0.9,1,0.040000000000000036,Historical data shows core inflation often fluctuates but recent trends indicate a higher likelihood of increase.
U3-23MAR-T4.7,inflation,Will the unemployment rate (U-3) be above 4.7% in March?,0.05,0.0,0,0.85,1,0.05,"The base rate for such a low unemployment rate is very rare, and current economic indicators suggest stable or decreasing unemployment."
CPIUSEDCAR-24APR-T-4,inflation,Will CPI rise more than -4% in April 2024?,0.98,0.99,1,0.75,1,0.010000000000000009,"Historical data shows CPI rarely drops by more than 4%, making a rise more likely."
KXJOBLESSCLAIMS-25OCT02-270000,inflation,"How many initial jobless claims will there be the week ending Sep 27, 2025?",0.95,1.0,0,0.85,1,0.050000000000000044,"Historical data shows high consistency in initial jobless claims reporting, suggesting a low variance around the expected value."
KXCPICOREYOY-24NOV-T3.1,inflation,Will the rate of core CPI inflation be above 3.1% for the year ending in November 2024?,0.95,0.99,1,0.85,1,0.040000000000000036,Current inflation trends and economic forecasts suggest a high likelihood of core CPI remaining above 3.1% through November 2024.
U3-23FEB-T3.9,inflation,Will the unemployment rate (U-3) be above 3.9% in February?,0.15,0.0,0,0.85,1,0.15,"Historical data shows low instances of unemployment rates exceeding 3.9%, but recent economic indicators suggest a slight risk."
CPICORE-22JUL-T0.4,inflation,Will core inflation rise more than 0.4% in July?,0.83,0.86,0,0.9,1,0.030000000000000027,Historical data suggests core inflation often fluctuates but recent trends indicate a higher likelihood of an increase.
CPICORE-22OCT-T0.6,inflation,Will core inflation rise more than 0.6% in October?,0.12,0.09,0,0.75,1,0.03,"Historical data shows core inflation rarely exceeds 0.6%, but recent economic indicators suggest a slight increase in risk."
KXU3-25JAN-T3.9,inflation,Will the unemployment rate (U-3) be above 3.9% in January?,0.95,0.97,1,0.85,1,0.020000000000000018,Historical data shows a high likelihood of unemployment rates fluctuating around this level during economic uncertainty.
CPI-23OCT-T0.3,inflation,Will CPI rise more than 0.3% in October 2023?,0.85,1.0,0,0.75,1,0.15000000000000002,Historical data suggests a high likelihood of CPI rising more than 0.3% in October due to seasonal factors and recent economic trends.
CPICOREYOY-23JUN-T2.6,inflation,Will the rate of core CPI inflation be above 2.6% for the year ending in June 2023?,0.25,0.0,1,0.75,1,0.25,Core CPI inflation has historically been volatile but currently shows no signs of reaching the specified threshold.
CPIGAS-24OCT-T-4,inflation,Will gas CPI rise more than -4% in October 2024?,0.25,0.0,1,0.75,1,0.25,"Historical data shows gas CPI rarely rises more than -4% in a single month, but current economic conditions and weather forecasts could influence this outcome."
KXPAYROLLS-24NOV-T0,inflation,Will above 0 jobs be added in November 2024?,0.95,0.97,1,0.85,1,0.020000000000000018,Historical data shows a very high base rate of positive job additions in November.
CPICOREYOY-23JUN-T2.8,inflation,Will the rate of core CPI inflation be above 2.8% for the year ending in June 2023?,0.15,0.0,1,0.85,1,0.15,Core CPI inflation has historically rarely exceeded 2.8% over a year without significant economic shocks or policy changes.
KXPAYROLLS-24NOV-T250000,inflation,Will above 250000 jobs be added in November 2024?,0.42,0.38,0,0.75,1,0.03999999999999998,"The base rate for job additions above 250,000 in November is slightly higher due to seasonal hiring trends, but current economic indicators suggest a more cautious outlook."
KXMVEMENTIONSSINGLE-69339B02ED9-6F65BA73EC6,inflation,"yes: Donald Trump says China,yes: Donald Trump says Economy,yes: Donald Trump says Gas,yes: Donald Trump says Hoax,yes: Donald Trump says Inflation",0.05,0.0,0,0.75,1,0.05,"Donald Trump rarely discusses China, economy, gas prices, and inflation in a single statement."
CPIAPPAREL-23OCT-T0.2,inflation,Will apparel CPI rise more than 0.2% in October 2023?,0.35,0.31,0,0.75,1,0.03999999999999998,"Apparel CPI has historically had lower volatility compared to other categories, but recent economic trends suggest a slightly higher risk of an increase."
KXCPIUSEDCAR-25FEB-T-3,inflation,Will CPI rise more than -3% in February 2025?,0.98,0.99,1,0.75,1,0.010000000000000009,"Historical data shows CPI rarely drops by more than 3%, making this event highly unlikely but not impossible due to economic fluctuations."
KXJOBLESSCLAIMS-25SEP04-240000,inflation,"How many initial jobless claims will there be the week ending Aug 30, 2025?",0.08,0.09,0,0.75,1,0.009999999999999995,"The base rate for initial jobless claims is considered low, and without specific economic indicators suggesting otherwise, the probability remains close to the current market price."
