market_id,category,title,model_probability,market_price_at_close,actual_outcome,confidence,relevant,price_gap,reasoning
KXCITIESWEATHER-24DEC30(AUS)(HOU)(NY)-(T77)(T72)(T52),weather,"Will the high temp in Austin, Houston and New York be Austin: 76° or below; Houston: 71° or below and New York: 51° or below on Dec 30, 2024?",0.0,0.0,0,0.8,0,0.0,Historical temperature data shows these temperatures are highly unlikely in December.
KXCITIESWEATHER-24DEC20(CHI)(HOU)(MIA)(PHIL)-(B37.5)(T68)(B79.5)(B39.5),weather,"Will the high temp in Chicago, Houston, Miami and Philadelphia be Chicago: 37° to 38°; Houston: 69° or above; Miami: 79° to 80° and Philadelphia: 39° to 40° on Dec 20, 2024?",0.0,0.0,0,1.0,0,0.0,The specific temperature conditions are extremely unlikely and no recent data affects this.
KXRTHOWTOTRAINYOURDRAGON-60,weather,How to Train Your Dragon Rotten Tomatoes score?,0.99,0.99,1,0.1,0,0.0,Insufficient information and mismatched category.
KXCITIESWEATHER-25JAN03(CHI)(MIA)(NY)-(B27.5)(B77.5)(B39.5),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 27° to 28°; Miami: 77° to 78° and New York: 39° to 40° on Jan 3, 2025?",0.32,0.32,1,0.1,0,0.0,Insufficient recent weather data to adjust probability.
RAINNYC-21OCT05-T0,weather,Will it rain in New York City on Tuesday?,0.99,0.99,1,0.5,0,0.0,No recent relevant headlines available.
TORNADO-24OCT-75,weather,Will there be more than 75 tornadoes in October?,0.1,0.05,0,0.3,0,0.05,Insufficient recent relevant data to make an informed prediction.
KXCITIESWEATHER-25JAN06(CHI)(DEN)(NY)(PHIL)-(T32)(B38.5)(B32.5)(B32.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 33° or above; Denver: 38° to 39°; New York: 32° to 33° and Philadelphia: 32° to 33° on Jan 6, 2025?",1.0,0.0,0,0.9,0,1.0,Historical temperature patterns suggest these temperatures are extremely unlikely.
KXCITIESWEATHER-25FEB06(AUS)(CHI)(DEN)(MIA)(NY)-(B80.5)(B41.5)(T50)(B78.5)(B39.5),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 80° to 81°; Chicago: 41° to 42°; Denver: 49° or below; Miami: 78° to 79° and New York: 39° to 40° on Feb 6, 2025?",0.0,0.0,0,1.0,0,0.0,"The current YES price is 0%, indicating no chance of the event occurring."
KXCITIESWEATHER-25JAN09(AUS)(DEN)(PHIL)-(T36)(T26)(T29),weather,"Will the high temp in Austin, Denver and Philadelphia be Austin: 35° or below; Denver: 25° or below and Philadelphia: 28° or below on Jan 9, 2025?",0.0,0.0,0,1.0,0,0.0,Historical temperature data indicates these temperatures are extremely unlikely.
KXMVENFLSINGLEGAME-S2025037893B9BD7-00234419E60,weather,"yes Emanuel Wilson,yes Jordan Love,yes Luke Musgrave,yes Malik Heath,yes Grant Calcaterra,yes Saquon Barkley,yes Jordan Love: 175+,yes Luke Musgrave: 20+",0.0,0.0,0,0.1,0,0.0,No relevant information provided to make an informed prediction.
KXCITIESWEATHER-24DEC19(CHI)(NY)(PHIL)-(B31.5)(B46.5)(T48),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 31° to 32°; New York: 46° to 47° and Philadelphia: 49° or above on Dec 19, 2024?",0.0,0.0,0,0.8,0,0.0,Historical temperature data suggests these specific temperatures are extremely unlikely.
KXCITIESWEATHER-25JAN09(AUS)(CHI)-(T36)(T22),weather,"Will the high temp in Austin and Chicago be Austin: 35° or below and Chicago: 21° or below on Jan 9, 2025?",0.0,0.0,0,0.8,0,0.0,Historical weather data shows extremely low probability of such temperatures in both cities.
KXCITIESWEATHER-25JAN16(CHI)(HOU)(NY)-(B36.5)(B64.5)(B32.5),weather,"Will the high temp in Chicago, Houston and New York be Chicago: 36° to 37°; Houston: 64° to 65° and New York: 32° to 33° on Jan 16, 2025?",0.0,0.0,0,0.9,0,0.0,"Historical temperature data and current trends are not provided, making it impossible to predict specific temperatures."
TORNADO-2330-31,weather,Will there be more than 31 tornadoes in November?,0.05,0.05,0,0.2,0,0.0,Insufficient recent relevant data to adjust probability.
KXMVENFLMULTIGAMEEXTENDED-S2025039204395C1-0B078525D59,weather,"yes Luke Musgrave,yes Malik Heath",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
KXCITIESWEATHER-24DEC17(AUS)(CHI)(DEN)(HOU)(MIA)(NY)-(T74)(T36)(T52)(T72)(T75)(T53),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami and New York be Austin: 73° or below; Chicago: 35° or below; Denver: 51° or below; Houston: 71° or below; Miami: 74° or below and New York: 52° or below on Dec 17, 2024?",0.0,0.0,0,0.9,0,0.0,Historical temperature data shows these conditions are extremely unlikely.
KXCITIESWEATHER-25MAR04(AUS)(CHI)(DEN)(MIA)(NY)-(T72)(T45)(T42)(T73)(T47),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 71° or below; Chicago: 44° or below; Denver: 41° or below; Miami: 72° or below and New York: 46° or below on Mar 4, 2025?",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
KXSNOWS-24-DUL,weather,Will it snow above 1 inches Duluth on Christmas 2024?,0.8,1.0,0,0.5,0,0.19999999999999996,Historical snowfall data and climate trends are more relevant than recent headlines.
KXCITIESWEATHER-25JAN08(CHI)(MIA)-(B22.5)(B73.5),weather,"Will the high temp in Chicago and Miami be Chicago: 22° to 23° and Miami: 73° to 74° on Jan 8, 2025?",0.0,0.0,0,1.0,0,0.0,"The current YES price is 0%, indicating no chance of the event happening."
KXCITIESWEATHER-25JAN06(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(B46.5)(B31.5)(B38.5)(B46.5)(B78.5)(B32.5)(B30.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 46° to 47°; Chicago: 31° to 32°; Denver: 38° to 39°; Houston: 46° to 47°; Miami: 78° to 79°; New York: 32° to 33° and Philadelphia: 30° to 31° on Jan 6, 2025?",0.0,0.0,0,0.9,0,0.0,The specific temperature range is extremely unlikely and no recent weather trends contradict this.
KXMVENFLMULTIGAMEEXTENDED-S2025D3A6968DF9E-56A5809341E,weather,"yes Josh Jacobs,yes Malik Heath,yes Emanuel Wilson: 20+",0.5,1.0,0,0.1,0,0.5,Insufficient information and context to make an informed prediction.
KXCITIESWEATHER-25JAN17(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(B69.5)(T42)(B45.5)(T70)(B71.5)(B39.5)(B41.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 69° to 70°; Chicago: 43° or above; Denver: 45° to 46°; Houston: 71° or above; Miami: 71° to 72°; New York: 39° to 40° and Philadelphia: 41° to 42° on Jan 17, 2025?",0.08,0.07,0,0.3,0,0.009999999999999995,Insufficient information to make a prediction.
KXATPMATCH-25JUL13COLDAR-DAR,weather,Will Luciano Darderi be a winner of the round of 32 of ATP Bastad?,0.99,0.99,1,0.5,0,0.0,No recent relevant headlines available.
KXCITIESWEATHER-25MAR04(CHI)(DEN)(NY)(PHIL)-(B51.5)(B46.5)(B51.5)(B58.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 51° to 52°; Denver: 46° to 47°; New York: 51° to 52° and Philadelphia: 58° to 59° on Mar 4, 2025?",0.0,0.0,0,0.1,0,0.0,No historical data or trends to predict weather accurately.
KXCITIESWEATHER-24DEC28(CHI)(DEN)(HOU)(MIA)(PHIL)-(T49)(T51)(T72)(T74)(T47),weather,"Will the high temp in Chicago, Denver, Houston, Miami and Philadelphia be Chicago: 48° or below; Denver: 50° or below; Houston: 71° or below; Miami: 73° or below and Philadelphia: 46° or below on Dec 28, 2024?",1.0,0.0,0,0.95,0,1.0,Historical temperature data suggests these temperatures are highly unlikely in December.
HURTB-24NOV30-T96,weather,Will a 96 mph hurricane or stronger hit Tampa this year?,0.1,0.04,0,0.3,0,0.060000000000000005,Insufficient recent relevant data to make an accurate prediction.
KXCITIESWEATHER-25FEB05(CHI)(NY)-(B32.5)(T36),weather,"Will the high temp in Chicago and New York be Chicago: 32° to 33° and New York: 37° or above on Feb 5, 2025?",0.1,0.08,0,0.3,0,0.020000000000000004,Insufficient recent weather data and trends to make an accurate prediction.
KXCITIESWEATHER-25JAN11(CHI)(DEN)(NY)(PHIL)-(B29.5)(B36.5)(B33.5)(B33.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 29° to 30°; Denver: 36° to 37°; New York: 33° to 34° and Philadelphia: 33° to 34° on Jan 11, 2025?",0.0,0.0,0,0.9,0,0.0,"Historical temperature data and current trends are not provided, making accurate prediction impossible."
KXDJTUKRG7-25JUN16-TY,weather,Will Trump say Thank You at Bilateral Meeting with the President of Ukraine at the G7 Summit?,0.5,1.0,0,0.2,0,0.5,Insufficient information and category mismatch.
KXCITIESWEATHER-25JAN04(AUS)(CHI)(DEN)(PHIL)-(B71.5)(B23.5)(B40.5)(B35.5),weather,"Will the high temp in Austin, Chicago, Denver and Philadelphia be Austin: 71° to 72°; Chicago: 23° to 24°; Denver: 40° to 41° and Philadelphia: 35° to 36° on Jan 4, 2025?",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
KXCITIESWEATHER-25JAN08(AUS)(DEN)(MIA)(PHIL)-(T44)(T39)(B71.5)(B32.5),weather,"Will the high temp in Austin, Denver, Miami and Philadelphia be Austin: 45° or above; Denver: 40° or above; Miami: 71° to 72° and Philadelphia: 32° to 33° on Jan 8, 2025?",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
KXCITIESWEATHER-25FEB05(AUS)(NY)(PHIL)-(B80.5)(B33.5)(T31),weather,"Will the high temp in Austin, New York and Philadelphia be Austin: 80° to 81°; New York: 33° to 34° and Philadelphia: 30° or below on Feb 5, 2025?",0.0,0.0,0,1.0,0,0.0,"The current YES price is 0%, indicating no chance of the event occurring."
KXSPOTIFYVIRALD-25JAN20-WE,weather,"Will the top Song on Jan 20, 2025 be Weathervane?",0.01,0.0,0,0.1,0,0.01,No relevant information provided to make an informed prediction.
HURCAT-OPHELIA-T1,weather,Will Ophelia become a Category 1 hurricane?,1.0,1.0,0,0.3,0,0.0,Lack of recent relevant headlines prevents accurate assessment.
KXCITIESWEATHER-25JAN03(MIA)(NY)(PHIL)-(B77.5)(B39.5)(B38.5),weather,"Will the high temp in Miami, New York and Philadelphia be Miami: 77° to 78°; New York: 39° to 40° and Philadelphia: 38° to 39° on Jan 3, 2025?",0.0,0.0,0,1.0,0,0.0,"The temperatures specified are not plausible for Jan 3, 2025 in New York and Philadelphia."
KXCITIESWEATHER-25JAN11(CHI)(NY)(PHIL)-(B27.5)(B33.5)(B33.5),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 27° to 28°; New York: 33° to 34° and Philadelphia: 33° to 34° on Jan 11, 2025?",0.0,0.0,0,0.9,0,0.0,"Historical temperature data not provided, making precise prediction impossible."
KXCITIESWEATHER-25FEB05(CHI)(MIA)(NY)-(B32.5)(B78.5)(T36),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 32° to 33°; Miami: 78° to 79° and New York: 37° or above on Feb 5, 2025?",0.0,0.0,0,1.0,0,0.0,Historical temperature data shows these temperatures are highly unlikely.
KXCITIESWEATHER-25JAN14(DEN)(MIA)(NY)-(T44)(T72)(T28),weather,"Will the high temp in Denver, Miami and New York be Denver: 45° or above; Miami: 71° or below and New York: 27° or below on Jan 14, 2025?",0.0,0.0,0,0.9,0,0.0,The conditions specified are extremely unlikely to occur simultaneously.
KXCITIESWEATHER-24DEC22(AUS)(CHI)(DEN)(MIA)(NY)-(T62)(T28)(T59)(T70)(T21),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 61° or below; Chicago: 27° or below; Denver: 58° or below; Miami: 69° or below and New York: 20° or below on Dec 22, 2024?",0.05,0.0,0,0.3,0,0.05,"Historical temperature data not provided, making prediction unreliable."
KXCITIESWEATHER-24DEC12(CHI)(NY)-(B15.5)(B35.5),weather,"Will the high temp in Chicago and New York be Chicago: 15° to 16° and New York: 35° to 36° on Dec 12, 2024?",0.0,0.0,0,0.95,0,0.0,Historical temperature data shows these extremes are highly unlikely.
KXCITIESWEATHER-25JAN04(AUS)(HOU)(NY)(PHIL)-(B75.5)(B74.5)(B33.5)(B35.5),weather,"Will the high temp in Austin, Houston, New York and Philadelphia be Austin: 75° to 76°; Houston: 74° to 75°; New York: 33° to 34° and Philadelphia: 35° to 36° on Jan 4, 2025?",0.0,0.0,0,0.1,0,0.0,No current information to predict specific weather conditions.
KXCITIESWEATHER-25JAN17(AUS)(CHI)(HOU)(MIA)(NY)(PHIL)-(B67.5)(B41.5)(B69.5)(B69.5)(B39.5)(B43.5),weather,"Will the high temp in Austin, Chicago, Houston, Miami, New York and Philadelphia be Austin: 67° to 68°; Chicago: 41° to 42°; Houston: 69° to 70°; Miami: 69° to 70°; New York: 39° to 40° and Philadelphia: 43° to 44° on Jan 17, 2025?",0.0,0.0,0,0.9,0,0.0,"Historical temperature data is not provided, making precise prediction impossible."
KXCITIESWEATHER-24DEC22(AUS)(CHI)(HOU)(PHIL)-(T62)(T28)(T59)(T23),weather,"Will the high temp in Austin, Chicago, Houston and Philadelphia be Austin: 61° or below; Chicago: 27° or below; Houston: 58° or below and Philadelphia: 22° or below on Dec 22, 2024?",0.0,0.0,0,1.0,0,0.0,Historical temperature data shows these conditions are extremely unlikely.
SECTREASURY-23DEC31-BRAINARD,weather,"Will Lael Brainard be confirmed as U.S. Secretary of the Treasury by Dec 31, 2023?",0.5,1.0,0,0.2,0,0.5,Insufficient information and category mismatch.
KXCITIESWEATHER-25JAN17(HOU)(MIA)-(B69.5)(B71.5),weather,"Will the high temp in Houston and Miami be Houston: 69° to 70° and Miami: 71° to 72° on Jan 17, 2025?",0.0,0.0,0,0.9,0,0.0,No historical data or recent trends to influence the prediction.
KXCITIESWEATHER-25JAN17(AUS)(DEN)(HOU)(NY)-(T63)(T43)(T63)(T35),weather,"Will the high temp in Austin, Denver, Houston and New York be Austin: 62° or below; Denver: 42° or below; Houston: 62° or below and New York: 34° or below on Jan 17, 2025?",0.0,0.0,0,0.9,0,0.0,Historical temperature data suggests these temperatures are extremely unlikely.
KXCITIESWEATHER-25JAN16(DEN)(HOU)-(T53)(T58),weather,"Will the high temp in Denver and Houston be Denver: 52° or below and Houston: 57° or below on Jan 16, 2025?",0.0,0.0,0,0.9,0,0.0,No recent relevant headlines or current prices to adjust the probability from initial value.
KXCITIESWEATHER-24DEC17(AUS)(HOU)-(T74)(T72),weather,"Will the high temp in Austin and Houston be Austin: 73° or below and Houston: 71° or below on Dec 17, 2024?",0.5,0.0,0,0.3,0,0.5,Insufficient information and no recent weather trends to predict temperatures accurately.
KXTRUMPMENTION-25OCT18-DEMO,weather,What will Donald Trump say during Bilateral meeting with the President of Ukraine?,0.5,0.99,1,0.1,0,0.49,Insufficient information and irrelevant category.
KXCITIESWEATHER-25JAN15(DEN)(HOU)(NY)-(B48.5)(B52.5)(B33.5),weather,"Will the high temp in Denver, Houston and New York be Denver: 48° to 49°; Houston: 52° to 53° and New York: 33° to 34° on Jan 15, 2025?",0.0,0.0,0,0.9,0,0.0,"Historical temperature data and current trends are not provided, making an accurate prediction impossible."
KXCITIESWEATHER-25JAN22(AUS)(CHI)(DEN)(HOU)(NY)-(T45)(T21)(T30)(T35)(T16),weather,"Will the high temp in Austin, Chicago, Denver, Houston and New York be Austin: 44° or below; Chicago: 20° or below; Denver: 29° or below; Houston: 34° or below and New York: 15° or below on Jan 22, 2025?",0.0,0.0,0,0.9,0,0.0,Historical temperature data indicates these temperatures are extremely unlikely in January.
KXRAINNYCM-25MAY-1,weather,Rain in NYC in May 2025?,0.3,0.0,1,0.4,0,0.3,"Historical rainfall data not provided, making it difficult to estimate probability."
KXCITIESWEATHER-25JAN09(AUS)(CHI)(NY)(PHIL)-(B40.5)(T29)(T33)(B35.5),weather,"Will the high temp in Austin, Chicago, New York and Philadelphia be Austin: 40° to 41°; Chicago: 30° or above; New York: 34° or above and Philadelphia: 35° to 36° on Jan 9, 2025?",0.0,0.0,0,1.0,0,0.0,"The current YES price is 0%, indicating no chance of the event occurring."
KXNEXTCAT5HURDATE-0-25AUG15,weather,When will the next hurricane form?,1.0,1.0,0,0.3,0,0.0,Insufficient recent relevant headline data to adjust probability.
KXCITIESWEATHER-25JAN08(DEN)(NY)-(B38.5)(T30),weather,"Will the high temp in Denver and New York be Denver: 38° to 39° and New York: 31° or above on Jan 8, 2025?",0.0,0.0,0,0.9,0,0.0,No relevant recent information to adjust the probability from the current price.
RAINNYC-22FEB02-T0,weather,Will it **rain** in New York City on Wednesday?,0.1,0.02,0,0.3,0,0.08,Lack of recent relevant weather forecasts or updates.
KXCITIESWEATHER-25FEB05(CHI)(MIA)(NY)-(B34.5)(T79)(T36),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 34° to 35°; Miami: 80° or above and New York: 37° or above on Feb 5, 2025?",0.1,0.09,0,0.4,0,0.010000000000000009,Insufficient information to make a reliable prediction.
KXCITIESWEATHER-25JAN15(CHI)(DEN)(HOU)(PHIL)-(T17)(T42)(T48)(T29),weather,"Will the high temp in Chicago, Denver, Houston and Philadelphia be Chicago: 16° or below; Denver: 41° or below; Houston: 47° or below and Philadelphia: 28° or below on Jan 15, 2025?",0.0,0.0,0,0.9,0,0.0,Historical temperature data shows these temperatures are extremely unlikely in January.
KXCITIESWEATHER-25JAN15(AUS)(DEN)(MIA)(NY)(PHIL)-(T51)(T42)(T69)(T29)(T29),weather,"Will the high temp in Austin, Denver, Miami, New York and Philadelphia be Austin: 50° or below; Denver: 41° or below; Miami: 68° or below; New York: 28° or below and Philadelphia: 28° or below on Jan 15, 2025?",0.0,0.0,0,0.9,0,0.0,Historical temperature data shows these conditions are extremely unlikely.
KXCITIESWEATHER-25JAN06(CHI)(MIA)-(B31.5)(B78.5),weather,"Will the high temp in Chicago and Miami be Chicago: 31° to 32° and Miami: 78° to 79° on Jan 6, 2025?",0.13,0.13,0,0.4,0,0.0,Insufficient information to adjust probability beyond current market price.
KXCITIESWEATHER-25JAN11(AUS)(CHI)-(B55.5)(T32),weather,"Will the high temp in Austin and Chicago be Austin: 55° to 56° and Chicago: 33° or above on Jan 11, 2025?",0.0,0.0,0,0.9,0,0.0,No current information affects this specific future weather event.
KXCITIESWEATHER-25JAN06(AUS)(CHI)(MIA)(PHIL)-(T44)(T25)(T74)(T26),weather,"Will the high temp in Austin, Chicago, Miami and Philadelphia be Austin: 43° or below; Chicago: 24° or below; Miami: 73° or below and Philadelphia: 25° or below on Jan 6, 2025?",0.0,0.0,0,1.0,0,0.0,Historical temperature data indicates these temperatures are extremely unlikely.
KXSNOWNYM-25FEB-T2.0,weather,Will it snow more than 2.0 inches in New York City in February?,0.99,0.99,1,0.5,0,0.0,No recent relevant headlines available.
KXCITIESWEATHER-25JAN24(AUS)(PHIL)-(T53)(T27),weather,"Will the high temp in Austin and Philadelphia be Austin: 52° or below and Philadelphia: 26° or below on Jan 24, 2025?",0.0,0.0,0,1.0,0,0.0,Historical temperature data shows these temperatures are extremely unlikely.
KXCITIESWEATHER-25JAN17(AUS)(NY)-(T63)(T35),weather,"Will the high temp in Austin and New York be Austin: 62° or below and New York: 34° or below on Jan 17, 2025?",0.0,0.0,0,0.9,0,0.0,Historical weather patterns show Austin rarely drops to 62°F or below and New York rarely reaches -34°F on Jan 17.
KXCITIESWEATHER-25JAN06(CHI)(NY)(PHIL)-(B31.5)(B32.5)(B30.5),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 31° to 32°; New York: 32° to 33° and Philadelphia: 30° to 31° on Jan 6, 2025?",0.0,0.0,0,0.9,0,0.0,No historical data or recent trends to predict specific temperature ranges.
KXCITIESWEATHER-24DEC31(AUS)(DEN)(HOU)(NY)-(T62)(T33)(T62)(T50),weather,"Will the high temp in Austin, Denver, Houston and New York be Austin: 61° or below; Denver: 32° or below; Houston: 61° or below and New York: 49° or below on Dec 31, 2024?",0.05,0.0,0,0.2,0,0.05,Insufficient information to make an accurate prediction.
KXCITIESWEATHER-25JAN04(DEN)(NY)-(T38)(B35.5),weather,"Will the high temp in Denver and New York be Denver: 37° or below and New York: 35° to 36° on Jan 4, 2025?",0.22,0.22,0,0.1,0,0.0,Insufficient recent weather data to adjust probability.
KXCITIESWEATHER-25JAN03(CHI)(HOU)(NY)(PHIL)-(B27.5)(B69.5)(B37.5)(B38.5),weather,"Will the high temp in Chicago, Houston, New York and Philadelphia be Chicago: 27° to 28°; Houston: 69° to 70°; New York: 37° to 38° and Philadelphia: 38° to 39° on Jan 3, 2025?",0.0,0.0,0,1.0,0,0.0,The specific temperature conditions are extremely unlikely and no recent data impacts this future weather event.
KXCITIESWEATHER-25JAN01(DEN)(HOU)(NY)-(T39)(T57)(T47),weather,"Will the high temp in Denver, Houston and New York be Denver: 38° or below; Houston: 56° or below and New York: 46° or below on Jan 1, 2025?",0.0,0.0,0,0.9,0,0.0,Historical temperature data shows these temperatures are extremely unlikely in summer.
KXCITIESWEATHER-25JAN17(CHI)(DEN)(HOU)(NY)(PHIL)-(T42)(T50)(B69.5)(B39.5)(B39.5),weather,"Will the high temp in Chicago, Denver, Houston, New York and Philadelphia be Chicago: 43° or above; Denver: 51° or above; Houston: 69° to 70°; New York: 39° to 40° and Philadelphia: 39° to 40° on Jan 17, 2025?",0.0,0.0,0,0.9,0,0.0,No current or recent information affects this specific weather event.
KXCITIESWEATHER-25JAN14(CHI)(HOU)(NY)-(T12)(T50)(T28),weather,"Will the high temp in Chicago, Houston and New York be Chicago: 11° or below; Houston: 49° or below and New York: 27° or below on Jan 14, 2025?",0.0,0.0,0,0.8,0,0.0,Historical temperature data shows these temperatures are extremely unlikely.
KXCITIESWEATHER-25FEB28(AUS)(CHI)(NY)-(T75)(T59)(B50.5),weather,"Will the high temp in Austin, Chicago and New York be Austin: 76° or above; Chicago: 60° or above and New York: 50° to 51° on Feb 28, 2025?",0.0,0.0,1,0.9,0,0.0,No current or historical data to inform the probability.
KXCITIESWEATHER-25MAR04(DEN)(NY)-(B44.5)(B53.5),weather,"Will the high temp in Denver and New York be Denver: 44° to 45° and New York: 53° to 54° on Mar 4, 2025?",0.0,0.0,0,1.0,0,0.0,"The current YES price is 0%, indicating no chance of the event happening."
KXCITIESWEATHER-24DEC25(AUS)(CHI)(HOU)(MIA)(NY)-(T64)(T37)(T66)(T75)(T31),weather,"Will the high temp in Austin, Chicago, Houston, Miami and New York be Austin: 63° or below; Chicago: 36° or below; Houston: 65° or below; Miami: 74° or below and New York: 30° or below on Dec 25, 2024?",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
KXCITIESWEATHER-25JAN28(AUS)(CHI)(MIA)(NY)-(T54)(T41)(T70)(T31),weather,"Will the high temp in Austin, Chicago, Miami and New York be Austin: 53° or below; Chicago: 40° or below; Miami: 69° or below and New York: 30° or below on Jan 28, 2025?",0.0,0.0,0,1.0,0,0.0,Historical temperature data shows these temperatures are extremely unlikely.
KXCITIESWEATHER-25JAN08(CHI)(MIA)(NY)(PHIL)-(T25)(B69.5)(B27.5)(B32.5),weather,"Will the high temp in Chicago, Miami, New York and Philadelphia be Chicago: 26° or above; Miami: 69° to 70°; New York: 27° to 28° and Philadelphia: 32° to 33° on Jan 8, 2025?",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
KXCITIESWEATHER-25JAN15(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(T58)(B21.5)(T49)(B54.5)(B73.5)(B33.5)(B35.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 59° or above; Chicago: 21° to 22°; Denver: 50° or above; Houston: 54° to 55°; Miami: 73° to 74°; New York: 33° to 34° and Philadelphia: 35° to 36° on Jan 15, 2025?",0.02,0.02,0,0.9,0,0.0,Historical weather patterns suggest low probability of simultaneous rare temperature events.
KXMVENFLMULTIGAMEEXTENDED-S2025ED27FC73E6B-FBF5BA6101D,weather,"yes Malik Heath,yes Over 38.5 points scored",0.0,0.0,0,0.1,0,0.0,Insufficient information to make a prediction.
