market_id,category,title,model_probability,market_price_at_close,actual_outcome,confidence,relevant,price_gap,reasoning
KXCITIESWEATHER-25JAN03(CHI)(MIA)(NY)-(B27.5)(B77.5)(B39.5),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 27° to 28°; Miami: 77° to 78° and New York: 39° to 40° on Jan 3, 2025?",0.05,0.32,1,0.9,1,0.27,"The specified temperatures are far from the seasonal norms for Chicago and New York in January, making the event highly unlikely."
RAINNYC-21OCT05-T0,weather,Will it rain in New York City on Tuesday?,0.95,0.99,1,0.85,1,0.040000000000000036,"The high historical rain probability in New York City and the current market price suggest a very high likelihood of rain, with slight adjustment for typical forecast accuracy."
TORNADO-24OCT-75,weather,Will there be more than 75 tornadoes in October?,0.05,0.05,0,0.95,0,0.0,"The question does not specify a city or temperature threshold and the historical data provided is about temperature exceedance rates, which are irrelevant to tornado frequency."
KXCITIESWEATHER-25JAN06(CHI)(DEN)(NY)(PHIL)-(T32)(B38.5)(B32.5)(B32.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 33° or above; Denver: 38° to 39°; New York: 32° to 33° and Philadelphia: 32° to 33° on Jan 6, 2025?",0.2,0.0,0,0.8,1,0.2,The probability is low due to the narrow temperature bands and winter norms for each city.
KXCITIESWEATHER-25FEB06(AUS)(CHI)(DEN)(MIA)(NY)-(B80.5)(B41.5)(T50)(B78.5)(B39.5),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 80° to 81°; Chicago: 41° to 42°; Denver: 49° or below; Miami: 78° to 79° and New York: 39° to 40° on Feb 6, 2025?",0.02,0.0,0,0.85,1,0.02,"The specific temperature bands for each city are highly unlikely and narrow, leading to a very low probability estimate."
KXCITIESWEATHER-25JAN09(AUS)(DEN)(PHIL)-(T36)(T26)(T29),weather,"Will the high temp in Austin, Denver and Philadelphia be Austin: 35° or below; Denver: 25° or below and Philadelphia: 28° or below on Jan 9, 2025?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures for Austin, Denver, and Philadelphia are extremely low for January 9th, indicating a very low probability of occurrence."
KXMVENFLSINGLEGAME-S2025037893B9BD7-00234419E60,weather,"yes Emanuel Wilson,yes Jordan Love,yes Luke Musgrave,yes Malik Heath,yes Grant Calcaterra,yes Saquon Barkley,yes Jordan Love: 175+,yes Luke Musgrave: 20+",0.05,0.0,0,0.8,0,0.05,The specified temperature range and conditions are extremely narrow and unlikely to occur.
KXCITIESWEATHER-24DEC19(CHI)(NY)(PHIL)-(B31.5)(B46.5)(T48),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 31° to 32°; New York: 46° to 47° and Philadelphia: 49° or above on Dec 19, 2024?",0.05,0.0,0,0.8,1,0.05,The specified temperature thresholds are extremely narrow and far below typical winter highs for all three cities.
KXCITIESWEATHER-25JAN09(AUS)(CHI)-(T36)(T22),weather,"Will the high temp in Austin and Chicago be Austin: 35° or below and Chicago: 21° or below on Jan 9, 2025?",0.01,0.0,0,0.95,1,0.01,"The temperature thresholds are extremely low for both cities in January, making the event highly improbable."
KXCITIESWEATHER-25JAN16(CHI)(HOU)(NY)-(B36.5)(B64.5)(B32.5),weather,"Will the high temp in Chicago, Houston and New York be Chicago: 36° to 37°; Houston: 64° to 65° and New York: 32° to 33° on Jan 16, 2025?",0.02,0.0,0,0.85,1,0.02,The specified temperature bands are very narrow and unlikely for all three cities simultaneously.
TORNADO-2330-31,weather,Will there be more than 31 tornadoes in November?,0.05,0.05,0,0.95,0,0.0,"The question does not specify a city or temperature threshold and the historical data provided is about temperature exceedance rates, which are not directly relevant to tornado frequency."
KXMVENFLMULTIGAMEEXTENDED-S2025039204395C1-0B078525D59,weather,"yes Luke Musgrave,yes Malik Heath",0.05,0.0,0,0.8,0,0.05,The provided market question lacks specific weather-related parameters such as city and temperature threshold.
KXCITIESWEATHER-24DEC17(AUS)(CHI)(DEN)(HOU)(MIA)(NY)-(T74)(T36)(T52)(T72)(T75)(T53),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami and New York be Austin: 73° or below; Chicago: 35° or below; Denver: 51° or below; Houston: 71° or below; Miami: 74° or below and New York: 52° or below on Dec 17, 2024?",0.02,0.0,0,0.85,1,0.02,"The event requires extremely cold temperatures in multiple cities on the same day, which is highly unlikely based on historical data and seasonal norms."
KXCITIESWEATHER-25MAR04(AUS)(CHI)(DEN)(MIA)(NY)-(T72)(T45)(T42)(T73)(T47),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 71° or below; Chicago: 44° or below; Denver: 41° or below; Miami: 72° or below and New York: 46° or below on Mar 4, 2025?",0.05,0.0,0,0.8,1,0.05,"The thresholds are significantly colder than typical March temperatures for all cities, making the event highly unlikely."
KXSNOWS-24-DUL,weather,Will it snow above 1 inches Duluth on Christmas 2024?,0.85,1.0,0,0.9,1,0.15000000000000002,"Duluth has a high probability of temperatures below freezing on Christmas, increasing the likelihood of significant snowfall."
KXCITIESWEATHER-25JAN08(CHI)(MIA)-(B22.5)(B73.5),weather,"Will the high temp in Chicago and Miami be Chicago: 22° to 23° and Miami: 73° to 74° on Jan 8, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature range for both cities is extremely narrow and unlikely.
KXCITIESWEATHER-25JAN06(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(B46.5)(B31.5)(B38.5)(B46.5)(B78.5)(B32.5)(B30.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 46° to 47°; Chicago: 31° to 32°; Denver: 38° to 39°; Houston: 46° to 47°; Miami: 78° to 79°; New York: 32° to 33° and Philadelphia: 30° to 31° on Jan 6, 2025?",0.02,0.0,0,0.85,1,0.02,The specified temperature thresholds for multiple cities are extremely narrow and unlikely to be accurate forecasts.
KXMVENFLMULTIGAMEEXTENDED-S2025D3A6968DF9E-56A5809341E,weather,"yes Josh Jacobs,yes Malik Heath,yes Emanuel Wilson: 20+",0.95,1.0,0,0.85,1,0.050000000000000044,The high market price suggests a very likely event based on historical exceedance rates and forecast accuracy for the specified city.
KXCITIESWEATHER-25JAN17(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(B69.5)(T42)(B45.5)(T70)(B71.5)(B39.5)(B41.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 69° to 70°; Chicago: 43° or above; Denver: 45° to 46°; Houston: 71° or above; Miami: 71° to 72°; New York: 39° to 40° and Philadelphia: 41° to 42° on Jan 17, 2025?",0.05,0.07,0,0.85,1,0.020000000000000004,The specific temperature bands for multiple cities on a single day are highly unlikely due to the narrow range and seasonal variability.
KXATPMATCH-25JUL13COLDAR-DAR,weather,Will Luciano Darderi be a winner of the round of 32 of ATP Bastad?,0.99,0.99,1,0.95,0,0.0,"The market question is about a tennis player's performance in a tournament, which is not related to weather conditions."
KXCITIESWEATHER-25MAR04(CHI)(DEN)(NY)(PHIL)-(B51.5)(B46.5)(B51.5)(B58.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 51° to 52°; Denver: 46° to 47°; New York: 51° to 52° and Philadelphia: 58° to 59° on Mar 4, 2025?",0.05,0.0,0,0.85,1,0.05,The specified temperature bands are very narrow and unlikely for all cities on the same day.
KXCITIESWEATHER-24DEC28(CHI)(DEN)(HOU)(MIA)(PHIL)-(T49)(T51)(T72)(T74)(T47),weather,"Will the high temp in Chicago, Denver, Houston, Miami and Philadelphia be Chicago: 48° or below; Denver: 50° or below; Houston: 71° or below; Miami: 73° or below and Philadelphia: 46° or below on Dec 28, 2024?",0.05,0.0,0,0.8,1,0.05,The thresholds are significantly colder than the typical winter high temperatures for these cities.
HURTB-24NOV30-T96,weather,Will a 96 mph hurricane or stronger hit Tampa this year?,0.05,0.04,0,0.8,1,0.010000000000000002,"The historical occurrence of Category 3 or higher hurricanes in Tampa is rare, aligning with the current market price."
KXCITIESWEATHER-25FEB05(CHI)(NY)-(B32.5)(T36),weather,"Will the high temp in Chicago and New York be Chicago: 32° to 33° and New York: 37° or above on Feb 5, 2025?",0.05,0.08,0,0.9,1,0.03,The specified temperature range for Chicago is extremely narrow and unlikely.
KXCITIESWEATHER-25JAN11(CHI)(DEN)(NY)(PHIL)-(B29.5)(B36.5)(B33.5)(B33.5),weather,"Will the high temp in Chicago, Denver, New York and Philadelphia be Chicago: 29° to 30°; Denver: 36° to 37°; New York: 33° to 34° and Philadelphia: 33° to 34° on Jan 11, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature ranges are extremely narrow and far from the expected winter norms for these cities.
KXDJTUKRG7-25JUN16-TY,weather,Will Trump say Thank You at Bilateral Meeting with the President of Ukraine at the G7 Summit?,0.95,1.0,0,0.85,0,0.050000000000000044,The question is about a weather-unrelated event involving political figures.
KXCITIESWEATHER-25JAN04(AUS)(CHI)(DEN)(PHIL)-(B71.5)(B23.5)(B40.5)(B35.5),weather,"Will the high temp in Austin, Chicago, Denver and Philadelphia be Austin: 71° to 72°; Chicago: 23° to 24°; Denver: 40° to 41° and Philadelphia: 35° to 36° on Jan 4, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature ranges for each city are very narrow and unlikely to occur simultaneously.
KXCITIESWEATHER-25JAN08(AUS)(DEN)(MIA)(PHIL)-(T44)(T39)(B71.5)(B32.5),weather,"Will the high temp in Austin, Denver, Miami and Philadelphia be Austin: 45° or above; Denver: 40° or above; Miami: 71° to 72° and Philadelphia: 32° to 33° on Jan 8, 2025?",0.02,0.0,0,0.95,1,0.02,"The specific temperature bands for each city are highly unlikely and narrow, especially considering seasonal norms."
KXCITIESWEATHER-25FEB05(AUS)(NY)(PHIL)-(B80.5)(B33.5)(T31),weather,"Will the high temp in Austin, New York and Philadelphia be Austin: 80° to 81°; New York: 33° to 34° and Philadelphia: 30° or below on Feb 5, 2025?",0.02,0.0,0,0.85,1,0.02,"The probability is low due to the extreme temperature thresholds for Austin and Philadelphia on a winter day, with New York's temperature being unusually cold."
KXSPOTIFYVIRALD-25JAN20-WE,weather,"Will the top Song on Jan 20, 2025 be Weathervane?",0.0,0.0,0,1.0,0,0.0,"The market question is about a weather-related event resolving YES for a song to be on top on Jan 20, 2025, which does not relate to the provided temperature data."
HURCAT-OPHELIA-T1,weather,Will Ophelia become a Category 1 hurricane?,1.0,1.0,0,0.95,0,0.0,The question pertains to hurricane categorization which is not directly related to temperature exceedance rates or forecast accuracy for specific cities.
KXCITIESWEATHER-25JAN03(MIA)(NY)(PHIL)-(B77.5)(B39.5)(B38.5),weather,"Will the high temp in Miami, New York and Philadelphia be Miami: 77° to 78°; New York: 39° to 40° and Philadelphia: 38° to 39° on Jan 3, 2025?",0.05,0.0,0,0.85,1,0.05,"The specified temperatures for New York and Philadelphia are extremely low for January, while Miami's temperature is typical but the narrow band makes it unlikely."
KXCITIESWEATHER-25JAN11(CHI)(NY)(PHIL)-(B27.5)(B33.5)(B33.5),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 27° to 28°; New York: 33° to 34° and Philadelphia: 33° to 34° on Jan 11, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature ranges are very narrow and far from typical winter highs for these cities.
KXCITIESWEATHER-25FEB05(CHI)(MIA)(NY)-(B32.5)(B78.5)(T36),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 32° to 33°; Miami: 78° to 79° and New York: 37° or above on Feb 5, 2025?",0.02,0.0,0,0.85,1,0.02,"The specified temperature thresholds for Chicago and New York are very specific and unlikely, while Miami's is relatively common but still narrow."
KXCITIESWEATHER-25JAN14(DEN)(MIA)(NY)-(T44)(T72)(T28),weather,"Will the high temp in Denver, Miami and New York be Denver: 45° or above; Miami: 71° or below and New York: 27° or below on Jan 14, 2025?",0.02,0.0,0,0.85,1,0.02,The event is highly unlikely due to the extreme temperature thresholds for all three cities simultaneously on a winter day.
KXCITIESWEATHER-24DEC22(AUS)(CHI)(DEN)(MIA)(NY)-(T62)(T28)(T59)(T70)(T21),weather,"Will the high temp in Austin, Chicago, Denver, Miami and New York be Austin: 61° or below; Chicago: 27° or below; Denver: 58° or below; Miami: 69° or below and New York: 20° or below on Dec 22, 2024?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely low for each city on December 22nd, indicating a very low probability of all conditions being met simultaneously."
KXCITIESWEATHER-24DEC12(CHI)(NY)-(B15.5)(B35.5),weather,"Will the high temp in Chicago and New York be Chicago: 15° to 16° and New York: 35° to 36° on Dec 12, 2024?",0.02,0.0,0,0.95,1,0.02,The specified temperature range for both cities is extremely narrow and far from typical winter highs.
KXCITIESWEATHER-25JAN04(AUS)(HOU)(NY)(PHIL)-(B75.5)(B74.5)(B33.5)(B35.5),weather,"Will the high temp in Austin, Houston, New York and Philadelphia be Austin: 75° to 76°; Houston: 74° to 75°; New York: 33° to 34° and Philadelphia: 35° to 36° on Jan 4, 2025?",0.02,0.0,0,0.95,1,0.02,The specified temperature bands are extremely narrow and unlikely for all cities on the same day.
KXCITIESWEATHER-25JAN17(AUS)(CHI)(HOU)(MIA)(NY)(PHIL)-(B67.5)(B41.5)(B69.5)(B69.5)(B39.5)(B43.5),weather,"Will the high temp in Austin, Chicago, Houston, Miami, New York and Philadelphia be Austin: 67° to 68°; Chicago: 41° to 42°; Houston: 69° to 70°; Miami: 69° to 70°; New York: 39° to 40° and Philadelphia: 43° to 44° on Jan 17, 2025?",0.02,0.0,0,0.95,1,0.02,The specified temperature bands are very narrow and unlikely for all cities simultaneously.
KXCITIESWEATHER-24DEC22(AUS)(CHI)(HOU)(PHIL)-(T62)(T28)(T59)(T23),weather,"Will the high temp in Austin, Chicago, Houston and Philadelphia be Austin: 61° or below; Chicago: 27° or below; Houston: 58° or below and Philadelphia: 22° or below on Dec 22, 2024?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely low for December in these cities, indicating a very low probability."
SECTREASURY-23DEC31-BRAINARD,weather,"Will Lael Brainard be confirmed as U.S. Secretary of the Treasury by Dec 31, 2023?",1.0,1.0,0,0.95,0,0.0,The question is not related to weather and therefore the temperature data provided does not apply.
KXCITIESWEATHER-25JAN17(HOU)(MIA)-(B69.5)(B71.5),weather,"Will the high temp in Houston and Miami be Houston: 69° to 70° and Miami: 71° to 72° on Jan 17, 2025?",0.05,0.0,0,0.8,1,0.05,The narrow temperature range for both cities makes the event highly unlikely.
KXCITIESWEATHER-25JAN17(AUS)(DEN)(HOU)(NY)-(T63)(T43)(T63)(T35),weather,"Will the high temp in Austin, Denver, Houston and New York be Austin: 62° or below; Denver: 42° or below; Houston: 62° or below and New York: 34° or below on Jan 17, 2025?",0.05,0.0,0,0.8,1,0.05,"The thresholds are extremely low for winter in these cities, especially New York and Denver, making the event highly unlikely."
KXCITIESWEATHER-25JAN16(DEN)(HOU)-(T53)(T58),weather,"Will the high temp in Denver and Houston be Denver: 52° or below and Houston: 57° or below on Jan 16, 2025?",0.05,0.0,0,0.8,1,0.05,"The probability is low due to the cold threshold for both cities in January, far from typical winter norms."
KXCITIESWEATHER-24DEC17(AUS)(HOU)-(T74)(T72),weather,"Will the high temp in Austin and Houston be Austin: 73° or below and Houston: 71° or below on Dec 17, 2024?",0.05,0.0,0,0.8,1,0.05,"The temperature thresholds are very low for December in both cities, indicating a high likelihood of exceedance."
KXTRUMPMENTION-25OCT18-DEMO,weather,What will Donald Trump say during Bilateral meeting with the President of Ukraine?,0.0,0.99,1,1.0,0,0.99,The provided market question is not related to weather and cannot be analyzed using the given temperature data.
KXCITIESWEATHER-25JAN15(DEN)(HOU)(NY)-(B48.5)(B52.5)(B33.5),weather,"Will the high temp in Denver, Houston and New York be Denver: 48° to 49°; Houston: 52° to 53° and New York: 33° to 34° on Jan 15, 2025?",0.02,0.0,0,0.85,1,0.02,The specified temperature bands are extremely narrow and unlikely for all three cities simultaneously.
KXCITIESWEATHER-25JAN22(AUS)(CHI)(DEN)(HOU)(NY)-(T45)(T21)(T30)(T35)(T16),weather,"Will the high temp in Austin, Chicago, Denver, Houston and New York be Austin: 44° or below; Chicago: 20° or below; Denver: 29° or below; Houston: 34° or below and New York: 15° or below on Jan 22, 2025?",0.02,0.0,0,0.85,1,0.02,The simultaneous occurrence of extremely low temperatures in multiple diverse cities is highly improbable.
KXRAINNYCM-25MAY-1,weather,Rain in NYC in May 2025?,0.35,0.0,1,0.75,1,0.35,"The historical high temperature exceedance rates suggest a moderate chance of rain in NYC during May, with uncertainty due to seasonal variability."
KXCITIESWEATHER-25JAN09(AUS)(CHI)(NY)(PHIL)-(B40.5)(T29)(T33)(B35.5),weather,"Will the high temp in Austin, Chicago, New York and Philadelphia be Austin: 40° to 41°; Chicago: 30° or above; New York: 34° or above and Philadelphia: 35° to 36° on Jan 9, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature ranges for each city are extremely narrow and unlikely to occur simultaneously.
KXNEXTCAT5HURDATE-0-25AUG15,weather,When will the next hurricane form?,1.0,1.0,0,0.95,0,0.0,The provided temperature forecast accuracy and exceedance rates do not directly correlate to hurricane formation probability.
KXCITIESWEATHER-25JAN08(DEN)(NY)-(B38.5)(T30),weather,"Will the high temp in Denver and New York be Denver: 38° to 39° and New York: 31° or above on Jan 8, 2025?",0.05,0.0,0,0.8,1,0.05,"The specified temperature range for Denver is extremely narrow and unlikely, while New York's threshold of 31°F or above is relatively common in winter."
RAINNYC-22FEB02-T0,weather,Will it **rain** in New York City on Wednesday?,0.02,0.02,0,0.95,1,0.0,"The current market price already indicates a very low probability of rain, and without specific temperature or precipitation forecasts, the base rate does not suggest significant deviation."
KXCITIESWEATHER-25FEB05(CHI)(MIA)(NY)-(B34.5)(T79)(T36),weather,"Will the high temp in Chicago, Miami and New York be Chicago: 34° to 35°; Miami: 80° or above and New York: 37° or above on Feb 5, 2025?",0.05,0.09,0,0.85,1,0.039999999999999994,The event requires specific temperature ranges that are unlikely to occur simultaneously in all three cities on the same day.
KXCITIESWEATHER-25JAN15(CHI)(DEN)(HOU)(PHIL)-(T17)(T42)(T48)(T29),weather,"Will the high temp in Chicago, Denver, Houston and Philadelphia be Chicago: 16° or below; Denver: 41° or below; Houston: 47° or below and Philadelphia: 28° or below on Jan 15, 2025?",0.05,0.0,0,0.7,1,0.05,"The specified temperatures are extremely low for January in all cities except Denver, making the event highly unlikely."
KXCITIESWEATHER-25JAN15(AUS)(DEN)(MIA)(NY)(PHIL)-(T51)(T42)(T69)(T29)(T29),weather,"Will the high temp in Austin, Denver, Miami, New York and Philadelphia be Austin: 50° or below; Denver: 41° or below; Miami: 68° or below; New York: 28° or below and Philadelphia: 28° or below on Jan 15, 2025?",0.02,0.0,0,0.95,1,0.02,The extreme low temperatures required for all cities are highly unlikely and far from their seasonal norms.
KXCITIESWEATHER-25JAN06(CHI)(MIA)-(B31.5)(B78.5),weather,"Will the high temp in Chicago and Miami be Chicago: 31° to 32° and Miami: 78° to 79° on Jan 6, 2025?",0.05,0.13,0,0.9,1,0.08,The specified temperature range for both cities is extremely narrow and unlikely based on historical data and forecast accuracy.
KXCITIESWEATHER-25JAN11(AUS)(CHI)-(B55.5)(T32),weather,"Will the high temp in Austin and Chicago be Austin: 55° to 56° and Chicago: 33° or above on Jan 11, 2025?",0.05,0.0,0,0.8,1,0.05,The probability is low due to the narrow temperature range for Austin and cold threshold for Chicago in winter.
KXCITIESWEATHER-25JAN06(AUS)(CHI)(MIA)(PHIL)-(T44)(T25)(T74)(T26),weather,"Will the high temp in Austin, Chicago, Miami and Philadelphia be Austin: 43° or below; Chicago: 24° or below; Miami: 73° or below and Philadelphia: 25° or below on Jan 6, 2025?",0.02,0.0,0,0.85,1,0.02,The extreme low temperatures for each city on January 6th are highly unlikely based on historical data.
KXSNOWNYM-25FEB-T2.0,weather,Will it snow more than 2.0 inches in New York City in February?,0.95,0.99,1,0.85,1,0.040000000000000036,"February in New York City typically sees low temperatures conducive to snowfall, aligning with the high market price."
KXCITIESWEATHER-25JAN24(AUS)(PHIL)-(T53)(T27),weather,"Will the high temp in Austin and Philadelphia be Austin: 52° or below and Philadelphia: 26° or below on Jan 24, 2025?",0.02,0.0,0,0.95,1,0.02,The probability is extremely low due to the unusually cold temperatures required for both cities on a day in January.
KXCITIESWEATHER-25JAN17(AUS)(NY)-(T63)(T35),weather,"Will the high temp in Austin and New York be Austin: 62° or below and New York: 34° or below on Jan 17, 2025?",0.02,0.0,0,0.85,1,0.02,The event is extremely rare as both cities' temperatures are far below their typical winter norms.
KXCITIESWEATHER-25JAN06(CHI)(NY)(PHIL)-(B31.5)(B32.5)(B30.5),weather,"Will the high temp in Chicago, New York and Philadelphia be Chicago: 31° to 32°; New York: 32° to 33° and Philadelphia: 30° to 31° on Jan 6, 2025?",0.05,0.0,0,0.85,1,0.05,The specified temperature bands are very narrow and unlikely to occur for all three cities simultaneously.
KXCITIESWEATHER-24DEC31(AUS)(DEN)(HOU)(NY)-(T62)(T33)(T62)(T50),weather,"Will the high temp in Austin, Denver, Houston and New York be Austin: 61° or below; Denver: 32° or below; Houston: 61° or below and New York: 49° or below on Dec 31, 2024?",0.02,0.0,0,0.85,1,0.02,"The event requires extremely cold temperatures in all four cities simultaneously, which is highly unlikely based on historical data and seasonal norms."
KXCITIESWEATHER-25JAN04(DEN)(NY)-(T38)(B35.5),weather,"Will the high temp in Denver and New York be Denver: 37° or below and New York: 35° to 36° on Jan 4, 2025?",0.05,0.22,0,0.85,1,0.16999999999999998,"The temperature thresholds are extremely low for Denver and narrowly defined for New York in winter, making the event highly unlikely."
KXCITIESWEATHER-25JAN03(CHI)(HOU)(NY)(PHIL)-(B27.5)(B69.5)(B37.5)(B38.5),weather,"Will the high temp in Chicago, Houston, New York and Philadelphia be Chicago: 27° to 28°; Houston: 69° to 70°; New York: 37° to 38° and Philadelphia: 38° to 39° on Jan 3, 2025?",0.05,0.0,0,0.85,1,0.05,The specified temperature bands are very narrow and unlikely for all cities simultaneously on the given date.
KXCITIESWEATHER-25JAN01(DEN)(HOU)(NY)-(T39)(T57)(T47),weather,"Will the high temp in Denver, Houston and New York be Denver: 38° or below; Houston: 56° or below and New York: 46° or below on Jan 1, 2025?",0.02,0.0,0,0.85,1,0.02,The proposed temperatures are extremely cold for all three cities in January and far below their typical winter norms.
KXCITIESWEATHER-25JAN17(CHI)(DEN)(HOU)(NY)(PHIL)-(T42)(T50)(B69.5)(B39.5)(B39.5),weather,"Will the high temp in Chicago, Denver, Houston, New York and Philadelphia be Chicago: 43° or above; Denver: 51° or above; Houston: 69° to 70°; New York: 39° to 40° and Philadelphia: 39° to 40° on Jan 17, 2025?",0.02,0.0,0,0.85,1,0.02,The specific temperature thresholds for multiple cities on a single day are highly unlikely and uncertain.
KXCITIESWEATHER-25JAN14(CHI)(HOU)(NY)-(T12)(T50)(T28),weather,"Will the high temp in Chicago, Houston and New York be Chicago: 11° or below; Houston: 49° or below and New York: 27° or below on Jan 14, 2025?",0.02,0.0,0,0.85,1,0.02,The proposed temperatures are extremely cold for January and far below historical norms.
